date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72,pred_gbm,pred_lstm,pred_saed
3/31/2023,6:00:00,4382.7125,108.185088,74.76228227,15.23771773,7.548307982,72,10,62,50.2,-0.7,-3.3,82,999,11,71,100,55,99,96,0,0,0,3,450,1056.435698,4275.343333,1916.376667,2065.13,6507.859167,3016.098797,3254.199879,2250.560457
3/31/2023,7:00:00,6366.645,122.1811281,67.78865423,22.21134577,8.548515568,129,5,124,15.5,0.4,-2.5,81,998.8,11.7,72,100,57,99,92,0,0,0,3,215,2040.930086,6103.695,4275.343333,5588.2525,3858.3425,3822.754625,5604.680246,3944.517754
3/31/2023,8:00:00,10420.86833,137.3833794,61.86102586,28.13897414,9.548723113,217,43,174,100.7,1.7,-2.8,72,998.7,12.5,72,100,33,99,48,0,0,0,3,2881,4943.074194,7675.860833,6103.695,13261.775,15878.81333,7689.939973,9094.902524,3398.535795
3/31/2023,9:00:00,9927.259167,153.9907578,57.50510726,32.49489274,10.54893062,281,74,207,145.9,2.6,-3.2,66,998.4,12.2,66,100,52,99,36,0,0,0,3,3552,6858.937092,3718.025833,7675.860833,19509.62417,9948.739167,9245.995846,11126.20221,3565.283847
3/31/2023,10:00:00,6599.77,171.7784677,55.22143244,34.77856756,11.54913808,288,56,232,100.6,3.1,-2.9,65,998,12.2,62,100,51,100,33,0,0,0,3,2744,6406.2202,3765.955,3718.025833,21119.30417,6611.135,7702.667228,11199.50675,3661.683331
3/31/2023,11:00:00,7495.891667,190.0099043,55.32552569,34.67447431,12.5493455,347,103,244,179.8,3.5,-3.1,62,998,14,55,100,44,99,16,0,0,0,3,5768,8344.419717,3449.506667,3765.955,16735.56,5211.218333,8145.086938,10424.20277,4036.159665
3/31/2023,12:00:00,3871.000833,207.7187797,57.80079227,32.19920773,13.54955287,250,46,204,83,3.1,-3.2,63,997.9,16,54,100,61,96,12,0,0,0,3,1794,5109.770105,3226.3925,3449.506667,8838.3425,4649.448333,5604.48278,7332.91552,3058.969498
3/31/2023,13:00:00,3666.860833,224.2085206,62.30686371,27.69313629,14.5497602,174,5,169,10,2.4,-3,67,997.4,17.3,54,100,68,100,26,0,0,0,3,160,2888.979138,2463.206667,3226.3925,13883.42417,6995.175833,2663.848054,3732.734185,2698.563065
3/31/2023,14:00:00,2249.913333,239.2993675,68.33433876,21.66566124,15.54996749,130,0,130,0,1.8,-2.7,72,997.8,17.8,54,100,75,98,46,0.1,0.1,0,51,0,1899.299281,1835.119167,2463.206667,10685.6875,8413.641667,2285.006517,1048.65565,2156.35885
3/31/2023,15:00:00,1091.2175,253.2171623,75.35924679,14.64075321,16.55017474,86,0,86,0,1.1,-2.5,77,997.3,17.1,51,98,24,97,61,0.1,0,0.07,71,0,952.9144823,1035.27,1835.119167,5122.045,5608.273333,1237.617021,473.7777619,912.5895858
3/31/2023,16:00:00,241.8691667,266.380592,82.91195839,7.088041614,17.55038194,47,1,46,5.3,0.5,-2.6,80,998.1,16.6,51,100,37,99,51,0,0,0,3,63,77.44539832,247.415,1035.27,448.4358333,607.7441667,368.7329393,333.3617781,619.1102704
3/31/2023,17:00:00,1.61,279.2607479,90.57660925,-0.576609245,18.5505891,10,0,10,0,-0.2,-3,81,997.6,16.6,51,100,36,100,43,0,0,0,3,0,0,0,247.415,0,3.82,12.23124722,226.2615917,320.1331005
3/31/2023,18:00:00,0,292.3185437,97.96111745,-7.961117454,19.55079621,0,0,0,0,-0.6,-3.7,80,998.5,17.3,47,98,29,100,38,0,0,0,3,0,0,0,0,0,0,0,0,0
3/31/2023,19:00:00,0,305.9694419,104.663733,-14.66373303,20.55100327,0,0,0,0,-0.9,-4.3,78,998.5,17.6,43,74,15,100,1,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/31/2023,20:00:00,0,320.5283408,110.2529632,-20.25296322,21.55121029,0,0,0,0,-1,-4.6,76,998.2,17.7,39,65,5,100,1,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/31/2023,21:00:00,0,336.1094437,114.2804734,-24.28047342,22.55141727,0,0,0,0,-1.2,-4.9,76,998.6,17.8,36,70,14,95,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/31/2023,22:00:00,0,352.511959,116.3472836,-26.34728356,23.55162419,0,0,0,0,-1.2,-5.1,75,998.3,19,37,66,23,76,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/31/2023,23:00:00,0,9.207670226,116.2155266,-26.2155266,0.551831074,0,0,0,0,-1.4,-5.3,75,998.4,19,37,54,33,41,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
4/1/2023,0:00:00,0,25.53444833,113.9001338,-23.9001338,1.552037907,0,0,0,0,-1.4,-5.4,74,998.5,19.5,39,62,43,39,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
4/1/2023,1:00:00,0,40.99568752,109.6623013,-19.66230129,2.552244692,0,0,0,0,-1.4,-5.5,74,998.5,19.1,41,71,44,52,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
4/1/2023,2:00:00,0,55.43042865,103.9108251,-13.9108251,3.552451428,0,0,0,0,-1.6,-5.7,74,998.4,18.7,38,54,39,32,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
4/1/2023,3:00:00,0,68.98195759,97.09326526,-7.093265258,4.552658116,0,0,0,0,-1.9,-6.1,73,998.7,18.9,35,32,30,8,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
4/1/2023,4:00:00,0,81.98086116,89.63627872,0.363721278,5.552864755,0,0,0,0,-2.1,-6.4,72,999.1,19.1,32,33,34,4,0,0.1,0,0.07,71,0,0,125.2708333,0,356.1025,0,0,0,0
4/1/2023,5:00:00,634.8875,94.85033106,81.93758335,8.062416647,6.553071344,34,13,21,122,-2,-6.4,72,999.5,18.4,31,49,38,24,0,0.1,0,0.07,71,806,410.1536118,1386.845833,125.2708333,1916.376667,379.125,1070.777555,427.906944,2381.364518
4/1/2023,6:00:00,1955.805,108.0559124,74.38847327,15.61152673,7.553277884,117,55,62,267.3,-1.3,-6.5,67,999.9,20.3,30,54,36,36,0,0,0,0,2,3520,3851.370751,4382.7125,1386.845833,4275.343333,2065.13,2984.154713,2436.363336,5802.655165
4/1/2023,7:00:00,6258.57,122.070993,67.40809345,22.59190655,8.553484374,226,144,82,438.4,-0.1,-5.7,66,1000.2,21,31,42,25,32,0,0,0,0,1,10800,8347.386647,6366.645,4382.7125,6103.695,5588.2525,7609.327364,7103.446302,11573.50702
4/1/2023,8:00:00,20900.02917,137.3091618,61.47259008,28.52740992,9.553690813,300,188,112,433.9,0.6,-5.7,62,1000.6,22.2,32,44,26,35,0,0,0,0,1,13912,10346.43374,10420.86833,6366.645,7675.860833,13261.775,13785.60212,11682.42183,15605.93989
4/1/2023,9:00:00,24575.83667,153.9729384,57.11155905,32.88844095,10.5538972,416,286,130,557.4,1.6,-5.9,58,1001,23.4,34,34,14,35,0,0,0,0,1,24596,14256.46121,9927.259167,10420.86833,3718.025833,19509.62417,15718.28632,15350.23397,18684.1013
4/1/2023,10:00:00,25117.50417,171.8342251,54.83031512,35.16968488,11.55410354,485,348,137,618.6,2.3,-6.1,54,1001.4,22.3,34,2,0,4,0,0,0,0,0,34800,15950.76985,6599.77,9927.259167,3765.955,21119.30417,19963.17752,18564.5829,22345.0359
4/1/2023,11:00:00,25117.08667,190.1424876,54.94713347,35.05286653,12.55430982,532,379,153,655.3,2.9,-6.1,52,1001.8,22.1,34,0,0,0,0,0,0,0,0,37900,16537.57765,7495.891667,6599.77,3449.506667,16735.56,20380.66841,19503.40478,21459.07095
4/1/2023,12:00:00,23773.77167,207.914109,57.44336045,32.55663955,13.55451606,547,407,140,727.7,3.2,-6.1,50,1002.3,22.2,32,0,0,0,0,0,0,0,0,40700,16075.11407,3871.000833,7495.891667,3226.3925,8838.3425,18546.35106,18059.66132,20624.94865
4/1/2023,13:00:00,19121.37833,224.4441756,61.97291921,28.02708079,14.55472224,478,355,123,700.6,3.3,-5.9,51,1002.7,21.8,31,0,0,0,0,0,0,0,0,35500,12708.0983,3666.860833,3871.000833,2463.206667,13883.42417,16124.67268,14171.70109,18351.67642
4/1/2023,14:00:00,12743.67,239.5556062,68.02082033,21.97917967,15.55492836,392,288,104,678.8,3.2,-5.5,53,1003.4,21.1,30,0,0,0,0,0,0,0,0,28800,8850.057627,2249.913333,3666.860833,1835.119167,10685.6875,11089.77486,7924.173833,13085.77872
4/1/2023,15:00:00,5412.2525,253.4811001,75.05973,14.94027,16.55513444,282,204,78,642.3,2.8,-4.8,57,1004,17.9,28,0,0,0,0,0,0,0,0,20400,4392.626065,1091.2175,2249.913333,1035.27,5122.045,5203.835267,946.1371848,5482.642226
4/1/2023,16:00:00,801.8266667,266.6449314,82.61866583,7.381334173,17.55534046,152,100,52,515.5,2,-4.5,62,1004.7,15.5,25,0,0,0,0,0,0,0,0,10000,26.6247947,241.8691667,1091.2175,247.415,448.4358333,683.6884866,241.866411,1660.894556
4/1/2023,17:00:00,19.98166667,279.5209126,90.28155032,-0.281550324,18.55554643,37,19,18,188.6,0.5,-4.6,69,1005.7,13.9,21,0,0,0,0,0,0,0,0,1900,0,1.61,241.8691667,0,0,34.10507824,52.23573948,520.3862154
4/1/2023,18:00:00,0,292.5699329,97.65670704,-7.656707045,19.55575234,0,0,0,0,-0.5,-4.5,74,1006.5,13.4,20,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0
4/1/2023,19:00:00,0,306.2050788,104.3434095,-14.3434095,20.5559582,0,0,0,0,-0.7,-4.7,74,1007.3,13.9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,20:00:00,0,320.7372123,109.9122,-19.91219997,21.556164,0,0,0,0,-0.9,-5,74,1008,14.7,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,21:00:00,0,336.2767416,113.9182108,-23.91821077,22.55636975,0,0,0,0,-1,-5,74,1008.7,15.3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,22:00:00,0,352.6229189,115.9670333,-25.96703332,23.55657544,0,0,0,0,-1.4,-5.1,76,1009.5,18.4,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,23:00:00,0,9.254263186,115.8247457,-25.82474574,0.556781075,0,0,0,0,-1.6,-5.1,77,1010.1,17,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,0:00:00,0,25.51968387,113.5074086,-23.50740861,1.556986654,0,0,0,0,-1.9,-5.3,78,1010.8,15.6,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,1:00:00,0,40.93132649,109.2741177,-19.27411766,2.557192175,0,0,0,0,-2.1,-5.5,78,1011.6,15.1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,2:00:00,0,55.33101372,103.5300441,-13.53004406,3.557397639,0,0,0,0,-2.4,-5.8,77,1012.6,15.2,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,3:00:00,0,68.86048288,96.71945862,-6.719458617,4.557603045,0,0,0,0,-2.7,-6,78,1013.3,15.1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,4:00:00,414.0175,81.84770885,89.26682141,0.733178591,5.557808393,0,0,0,0,-2.8,-6.1,78,1014.1,14.9,15,3,3,0,0,0,0,0,0,0,0,0,0,125.2708333,356.1025,189.5660335,399.1038562,631.3995454
4/2/2023,5:00:00,2410.5775,94.7143552,81.56870678,8.431293222,6.558013682,49,25,24,227.7,-2.3,-5.9,76,1014.9,15.1,12,4,4,0,0,0,0,0,0,2400,1274.904443,634.8875,0,1386.845833,1916.376667,1663.046442,2449.113686,3078.196621
4/2/2023,6:00:00,9324.774167,107.9264845,74.01615472,15.98384528,7.558218913,167,110,57,518.5,-1.1,-5.8,70,1015.6,15.4,11,2,2,0,0,0,0,0,0,10780,6954.017028,1955.805,634.8875,4382.7125,4275.343333,7737.889102,8540.503234,9960.002614
4/2/2023,7:00:00,17095.6725,121.9603826,67.02903813,22.97096187,8.558424084,299,224,75,669.3,0.7,-6.2,60,1016.1,16.9,11,0,0,0,0,0,0,0,0,22400,12013.60921,6258.57,1955.805,6366.645,6103.695,15401.61375,15122.08468,17780.17728
4/2/2023,8:00:00,20601.8175,137.2343795,61.08563525,28.91436475,9.558629195,421,334,87,760.3,1.8,-6,56,1016.8,18,12,0,0,0,0,0,0,0,0,33400,16009.83986,20900.02917,6258.57,10420.86833,7675.860833,19436.12111,20084.67526,21486.7744
4/2/2023,9:00:00,22241.6925,153.9547186,56.71944464,33.28055536,10.55883425,516,421,95,811.2,2.3,-6.8,51,1017.4,20.5,18,29,30,3,0,0,0,0,1,29470,18602.1012,24575.83667,20900.02917,9927.259167,3718.025833,20225.32895,21740.85026,22562.21378
4/2/2023,10:00:00,16917.20083,171.8899999,54.44061059,35.55938941,11.55903924,576,477,99,839.4,2.8,-7.5,47,1017.8,19,19,36,21,29,0,0,0,0,1,37683,19528.99256,25117.50417,24575.83667,6599.77,3765.955,20444.53416,22019.62115,21743.43467
4/2/2023,11:00:00,14216.52083,190.2755072,54.57018908,35.42981092,12.55924417,555,425,130,728,3,-7.8,45,1018.4,20.8,18,55,29,48,0,0,0,0,2,30175,17407.43425,25117.08667,25117.50417,7495.891667,3449.506667,18866.51169,20199.6301,22162.34087
4/2/2023,12:00:00,10566.82167,208.1099925,57.08742389,32.91257611,13.55944903,502,350,152,619.9,2.9,-8.1,44,1019.1,21.7,19,41,26,30,0,0,0,0,1,25900,14374.19093,23773.77167,25117.08667,3871.000833,3226.3925,18607.22495,17791.34645,18735.03153
4/2/2023,13:00:00,17408.65917,224.6801683,61.64045721,28.35954279,14.55965384,480,351,129,685.7,2.9,-8.4,43,1019.7,21.7,19,48,40,20,0,0,0,0,1,21060,12669.20457,19121.37833,23773.77167,3666.860833,2463.206667,15877.36406,14125.11118,14276.47259
4/2/2023,14:00:00,12254.82167,239.8117988,67.7086868,22.2913132,15.55985859,382,262,120,610.2,2.6,-9.1,42,1020.1,21.2,21,68,60,24,0,0,0,0,2,10480,8521.325801,12743.67,19121.37833,2249.913333,1835.119167,8509.823693,7860.714797,9919.825799
4/2/2023,15:00:00,5545.125833,253.744583,74.76144155,15.23855845,16.56006327,286,211,75,653.9,2.2,-9.5,42,1020.4,20.8,23,60,44,34,0,0,0,0,2,11816,4432.586658,5412.2525,12743.67,1091.2175,1035.27,7024.566275,1615.829449,5281.29483
4/2/2023,16:00:00,1236.029167,266.9084348,82.32642839,7.673571611,17.56026789,156,105,51,527.5,1.4,-8.9,46,1021.2,16.3,18,0,0,0,0,0,0,0,0,10500,41.83999861,801.8266667,5412.2525,241.8691667,247.415,1048.7489,408.4671691,1393.142077
4/2/2023,17:00:00,38.60833333,279.7798902,89.98739597,0.012604034,18.56047244,40,21,19,203.4,0.2,-8.4,53,1021.9,13.9,10,0,0,0,0,0,0,0,0,2100,0,19.98166667,801.8266667,1.61,0,42.5296647,170.119591,334.0333284
4/2/2023,18:00:00,0,292.8198098,97.35310703,-7.353107034,19.56067694,0,0,0,0,-0.6,-7.7,59,1022.6,14.3,10,0,0,0,0,0,0,0,0,0,0,0,19.98166667,0,0,0,0,0
4/2/2023,19:00:00,0,306.4389277,104.023887,-14.02388704,20.56088137,0,0,0,0,-0.8,-7,63,1023.2,15.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,20:00:00,0,320.9441438,109.5723293,-19.57232931,21.56108573,0,0,0,0,-1.1,-6.5,67,1023.4,15.5,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,21:00:00,0,336.4421887,113.5570187,-23.55701871,22.56129003,0,0,0,0,-1.3,-6,70,1024,15.1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,22:00:00,0,352.7324357,115.5880597,-25.5880597,23.56149427,0,0,0,0,-1.6,-5.6,74,1024.1,15,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,23:00:00,0,9.300050077,115.4353973,-25.43539734,0.561698435,0,0,0,0,-1.8,-5.2,78,1024.3,15.4,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,0:00:00,0,25.50473907,113.1161828,-23.11618284,1.56190254,0,0,0,0,-2,-5,80,1024.4,15.3,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,1:00:00,0,40.86719914,108.8874361,-18.88743612,2.562106577,0,0,0,0,-2.2,-5,81,1024.7,15.6,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,2:00:00,0,55.23199223,103.1507531,-13.15075315,3.562310548,0,0,0,0,-2.4,-5,82,1024.7,15.8,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,3:00:00,0.521666667,68.73936611,96.34714869,-6.347148687,4.562514452,0,0,0,0,-2.6,-5.3,82,1024.8,16.5,11,8,9,0,0,0,0,0,0,0,0,0,0,0,0,27.75372333,213.1390297,28.14818173
4/3/2023,4:00:00,521.5675,81.71475602,88.89889317,1.101106828,5.562718288,0,0,0,0,-2.7,-5.6,81,1025,17.2,11,7,8,0,0,0,0,0,0,0,0,414.0175,0,0,125.2708333,404.2229089,357.2977823,730.1264096
4/3/2023,5:00:00,2516.825833,94.57834941,81.20140648,8.798593523,6.562922057,49,23,26,203.5,-2.3,-5.8,77,1024.9,17.2,10,10,11,0,0,0,0,0,0,2047,1164.560503,2410.5775,414.0175,634.8875,1386.845833,2398.006326,1694.15094,3256.071521
4/3/2023,6:00:00,9376.039167,107.796767,73.64545395,16.35454605,7.563125758,159,93,66,425.7,-1.7,-6.2,71,1024.8,21.8,13,8,9,0,0,0,0,0,0,8463,6087.383202,9324.774167,2410.5775,1955.805,4382.7125,8086.608976,7357.512423,8783.083309
4/3/2023,7:00:00,17480.93583,121.8492498,66.65161353,23.34838647,8.56332939,300,218,82,639.6,-0.5,-7.8,58,1024.9,24.1,17,23,25,0,0,0,0,0,1,16350,11909.73979,17095.6725,9324.774167,6258.57,6366.645,13764.79924,13650.1958,14279.17686
4/3/2023,8:00:00,22119.315,137.1589702,60.70028223,29.29971777,9.563532953,404,290,114,651.2,0.4,-8.4,52,1024.5,25.1,21,39,43,0,0,0,0,0,1,16530,14923.57401,20601.8175,17095.6725,20900.02917,10420.86833,18102.56188,17736.62125,17295.19092
4/3/2023,9:00:00,24672.02083,153.9360193,56.32887715,33.67112285,10.56373645,474,347,127,661.2,1.1,-8.4,49,1024.6,24.5,22,39,43,0,0,0,0,0,1,19779,16545.91216,22241.6925,20601.8175,24575.83667,9927.259167,21535.67982,20102.13992,17980.4733
4/3/2023,10:00:00,25127.51,171.9456989,54.05242086,35.94757914,11.56393987,521,375,146,653.4,1.6,-7.4,51,1024.2,22.3,21,70,76,3,0,0,0,0,2,9000,17060.74098,16917.20083,22241.6925,25117.50417,6599.77,16168.8393,19605.71321,17549.28925
4/3/2023,11:00:00,25121.77917,190.4088591,54.19478122,35.80521878,12.56414323,533,365,168,619.4,2.1,-7.7,48,1023.8,23.2,19,70,74,5,0,0,0,0,2,9490,16286.98792,14216.52083,16917.20083,25117.08667,7495.891667,13832.95914,18459.06979,17719.3933
4/3/2023,12:00:00,23511.29417,208.3063167,56.73305711,33.26694289,13.56434651,499,319,180,559.8,2.3,-7.4,49,1023.6,24.2,18,67,69,8,0,0,0,0,2,9889,14037.8192,10566.82167,14216.52083,23773.77167,3871.000833,14518.62228,16238.12112,15365.68204
4/3/2023,13:00:00,18806.9675,224.9163792,61.3095389,28.6904611,14.56454972,446,287,159,555.1,2.5,-7.5,48,1023.3,24.2,18,85,88,9,0,0,0,0,3,3444,11444.40539,17408.65917,10566.82167,19121.37833,3666.860833,7129.078421,11990.72174,12436.11409
4/3/2023,14:00:00,12613.48083,240.0678249,67.39798895,22.60201105,15.56475287,354,208,146,478.8,2.5,-7.9,46,1023,23.1,18,57,59,7,0,0,0,0,2,8528,7698.939511,12254.82167,17408.65917,12743.67,2249.913333,10931.45469,7136.425704,9198.376568
4/3/2023,15:00:00,5454.973333,254.0074936,74.46442615,15.53557385,16.56495594,228,125,103,381.5,2.2,-8.2,46,1022.8,21.4,20,37,41,0,0,0,0,0,1,7375,3504.370027,5545.125833,12254.82167,5412.2525,1091.2175,4395.262582,2037.249086,5072.351873
4/3/2023,16:00:00,955.6066667,267.1709894,82.03528931,7.964710693,17.56515894,146,84,62,411.6,1.4,-7.3,52,1022.6,17.3,17,0,0,0,0,0,0,0,0,8400,274.8676301,1236.029167,5545.125833,801.8266667,241.8691667,1128.127875,505.2279103,1482.373177
4/3/2023,17:00:00,52.2375,280.0375727,89.69419223,0.305807769,18.56536186,41,19,22,179.6,0.3,-7.3,57,1022.8,14.7,11,1,1,0,0,0,0,0,0,1881,0,38.60833333,1236.029167,19.98166667,1.61,47.22710981,252.5787706,561.8634784
4/3/2023,18:00:00,0,293.0680722,97.05037,-7.050369996,19.56556472,0,0,0,0,-0.5,-7.2,61,1022.7,13.5,9,0,0,0,0,0,0,0,0,0,0,0,38.60833333,0,0,0,0,0
4/3/2023,19:00:00,0,306.6708935,103.7052275,-13.70522753,20.5657675,0,0,0,0,-1.6,-7.7,63,1022.7,12.6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,20:00:00,0,321.1490485,109.233424,-19.23342399,21.5659702,0,0,0,0,-2.1,-7.5,67,1022.1,11.6,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,21:00:00,0,336.6057066,113.196981,-23.19698104,22.56617284,0,0,0,0,-2.6,-7.3,70,1021.8,11.1,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,22:00:00,0,352.8404366,115.2104568,-25.21045678,23.5663754,0,0,0,0,-3,-7.3,72,1021.8,10.2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,23:00:00,0,9.344961059,115.047585,-25.04758503,0.566577883,0,0,0,0,-3.4,-7.1,76,1021.5,9.4,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,0:00:00,0,25.48954796,112.7265688,-22.72656881,1.566780294,0,0,0,0,-3.7,-7,78,1021.5,9.4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,1:00:00,0,40.8032471,108.502376,-18.50237596,2.566982629,0,0,0,0,-3.7,-6.7,80,1021.2,9,360,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,2:00:00,0,55.13331564,102.7730762,-12.77307625,3.567184889,0,0,0,0,-3.9,-6.6,82,1020.9,9,355,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,3:00:00,33.27666667,68.61856767,95.97646184,-5.976461835,4.567387072,0,0,0,0,-4,-6.5,83,1020.6,9.7,356,3,3,0,0,0,0,0,0,0,0,0.521666667,0,0,0,66.88316017,177.735005,0
4/4/2023,4:00:00,540.6025,81.58196893,88.53262134,1.46737866,5.567589179,1,0,1,0,-4.1,-6.5,83,1020.4,10.8,2,3,3,0,0,0,0,0,0,0,0,521.5675,0.521666667,414.0175,0,549.2110971,376.4726077,1175.775232
4/4/2023,5:00:00,2744.403333,94.44228142,80.83580981,9.164190186,6.567791209,55,28,27,241,-3.2,-6.2,80,1019.9,12.3,5,5,6,0,0,0,0,0,0,2632,1497.692003,2516.825833,521.5675,2410.5775,634.8875,2490.47054,1823.288989,4784.283445
4/4/2023,6:00:00,9588.945833,107.6667237,73.27649759,16.72350241,7.567993163,168,107,61,476.2,-1.8,-6.5,71,1020,14,12,3,1,3,0,0,0,0,0,10593,6598.455079,9376.039167,2516.825833,9324.774167,1955.805,9287.353692,8885.506357,10658.24978
4/4/2023,7:00:00,17174.8825,121.7375483,66.2759443,23.7240557,8.568195038,303,221,82,637,-0.2,-7.1,60,1019.9,14.1,15,9,5,7,0,0,0,0,0,20995,11747.35678,17480.93583,9376.039167,17095.6725,6258.57,14907.044,15670.14129,17020.40677
4/4/2023,8:00:00,21481.55667,137.0828722,60.31665141,29.68334859,9.568396836,422,324,98,718,0.9,-8.2,51,1019.5,15.4,21,14,7,12,0,0,0,0,0,30132,15568.23846,22119.315,17480.93583,20601.8175,20900.02917,20159.40118,20132.30493,19789.06146
4/4/2023,9:00:00,23807.13083,153.9167613,55.93996925,34.06003075,10.56859856,506,387,119,729.5,1.7,-8.5,47,1019.4,15.2,22,24,9,22,8,0,0,0,1,35217,17504.88363,24672.02083,22119.315,22241.6925,24575.83667,22219.33346,22414.50052,20433.74228
4/4/2023,10:00:00,24877.92417,172.0012283,53.66584745,36.33415255,11.5688002,542,389,153,671.4,2.3,-7.2,49,1019,13.3,19,36,11,43,1,0,0,0,1,34621,17320.3538,25127.51,24672.02083,16917.20083,25117.50417,19029.06915,22728.51237,18570.25663
4/4/2023,11:00:00,25051.52917,190.5424378,53.82099799,36.17900201,12.56900176,564,417,147,701.3,2.5,-6.9,50,1018.8,14.6,16,69,39,56,1,0,0,0,2,25437,17181.71135,25121.77917,25127.51,14216.52083,25117.08667,18376.77753,21029.9859,18004.73236
4/4/2023,12:00:00,23513.39917,208.5029668,56.38033391,33.61966609,13.56920324,497,312,185,542.6,2.4,-6.8,51,1018.4,15.5,13,73,29,70,15,0,0,0,2,22152,13673.80197,23511.29417,25121.77917,10566.82167,23773.77167,18860.28935,18346.77726,15234.07456
4/4/2023,13:00:00,18610.42917,225.1526878,60.9802248,29.0197752,14.56940464,411,248,163,475,2.3,-6.7,51,1018.3,16.3,14,75,14,75,58,0,0,0,2,21328,10195.79064,18806.9675,23511.29417,17408.65917,19121.37833,15573.57898,14622.37089,9866.22575
4/4/2023,14:00:00,12788.28833,240.3235638,67.08877707,22.91122293,15.56960597,311,167,144,380,2,-6.9,52,1018.2,16.2,17,80,4,86,82,0,0,0,2,16032,6511.781595,12613.48083,18806.9675,12254.82167,12743.67,6709.000608,9136.202998,4010.091891
4/4/2023,15:00:00,5999.110833,254.2697146,74.16872826,15.83127174,16.56980721,203,81,122,243.5,1.7,-7.2,52,1018,15.7,20,83,5,95,72,0,0,0,3,7695,3138.262198,5454.973333,12613.48083,5545.125833,5412.2525,4214.716482,2670.953819,2419.246821
4/4/2023,16:00:00,1643.5025,267.4324828,81.74529186,8.254708141,17.57000837,93,10,83,47.8,1.3,-7.2,53,1018,13.1,21,95,11,96,91,0,0,0,3,890,856.5919546,955.6066667,5454.973333,1236.029167,801.8266667,612.3385798,506.8682657,1393.040667
4/4/2023,17:00:00,103.1566667,280.2938534,89.40198548,0.598014523,18.57020945,25,1,24,9.2,0.6,-7.1,56,1017.8,11.4,18,100,27,98,98,0,0,0,3,73,0,52.2375,955.6066667,38.60833333,19.98166667,67.32920134,270.0253143,532.4902739
4/4/2023,18:00:00,0,293.3146194,96.74854899,-6.748548987,19.57041045,0,0,0,0,0.2,-6.8,59,1017.8,11.5,20,100,33,97,97,0,0,0,3,0,0,0,52.2375,0,0,0,0,0
