date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,is_day,shortwave_radiation,shortwave_radiation_instant,direct_radiation,direct_radiation_instant,diffuse_radiation,diffuse_radiation_instant,direct_normal_irradiance,direct_normal_irradiance_instant,terrestrial_radiation,terrestrial_radiation_instant,uv_index_clear_sky,uv_index,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,visibility,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2023-06-12,17:00:00,46.53467699007066,290.2010508950344,74.94438046592838,15.05561953407162,18.646052468100027,1,271.0,219.5,152.2,123.2,118.8,96.2,474.6,474.6,425.3,344.4,1.45,1.45,20.4,2.2,30,1022.8,10.8,25,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,12320.0,106.16338947523336,47.05315625623009,47.05315625623009,47.05315625623009,47.05315625623009
2023-06-12,18:00:00,31.417060692102844,302.4330542229452,81.77407783237466,8.225922167625342,19.645908692223383,1,150.0,106.9,65.1,46.4,84.9,60.5,324.5,324.5,266.0,189.6,0.7,0.7,19.7,2.5,32,1022.4,7.6,35,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,4640.0,57.362045398132025,29.478798310763725,29.478798310763725,29.478798310763725,29.478798310763725
2023-06-12,19:00:00,18.848745658845832,314.9235206401404,87.72358090715929,2.2764190928407078,20.6457648323076,1,56.0,24.7,15.4,6.8,40.6,17.9,143.8,77.9,119.2,52.5,0.25,0.25,18.8,2.6,34,1022.4,6.5,47,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,680.0,5.288218963642891,19.199447538822973,19.199447538822973,19.199447538822973,19.199447538822973
2023-06-13,01:00:00,18.914339560708317,35.94420006242024,91.22621886346836,-1.2262188634683555,2.64489993405648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2.3,57,1021.3,6.8,146,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.489009964822923,18.489009964822923,18.489009964822923,18.489009964822923
2023-06-13,02:00:00,21.861628430828265,48.73870943344296,86.08768486998642,3.91231513001358,3.644755498452617,1,13.0,35.0,2.0,5.3,11.0,29.7,28.1,61.1,33.5,90.3,0.05,0.05,10.2,3.4,63,1021.2,7.6,155,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,530.0,20.9534628857378,21.27849709628628,21.27849709628628,21.27849709628628,21.27849709628628
2023-06-13,04:00:00,25.168788650675488,73.33244505684453,72.81666499254673,17.183335007453266,5.644466386377868,1,182.0,228.6,85.8,107.7,96.2,120.8,364.8,364.8,311.9,391.7,0.9,0.9,12.7,3.9,55,1020.9,9.0,181,19,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10770.0,143.84136089923234,24.58065496576228,24.58065496576228,24.58065496576228,24.58065496576228
2023-06-13,05:00:00,190.21488112735688,85.7283372301233,65.32151203426498,24.67848796573501,6.644321710808546,1,306.0,358.3,179.4,210.1,126.6,148.2,503.3,503.3,472.8,553.7,1.7,1.7,15.8,4.8,48,1020.7,8.6,188,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21010.0,181.6117151724106,191.2694195442365,191.2694195442365,191.2694195442365,191.2694195442365
2023-06-13,06:00:00,597.0048428168152,98.81875033139804,57.70594594502823,32.29405405497177,7.644176956154792,1,439.0,492.0,293.5,329.0,145.5,163.1,615.8,615.8,632.1,708.5,2.65,2.65,18.1,4.6,41,1020.7,8.3,204,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,32900.0,305.11860272254347,494.6872278897596,494.6872278897596,494.6872278897596,494.6872278897596
2023-06-13,07:00:00,1496.46430021081,113.27498905550772,50.379798391265965,39.62020160873404,8.644032122867024,1,565.0,613.4,405.9,440.6,159.1,172.7,691.1,691.1,779.0,845.7,3.75,3.75,21.0,5.7,37,1020.5,6.8,216,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,44060.0,670.2480129404961,1514.4715581401756,1514.4715581401756,1514.4715581401756,1514.4715581401756
2023-06-13,08:00:00,1690.9710095998978,129.9126976550935,43.881482255226814,46.11851774477319,9.643887211397477,1,673.0,712.1,500.2,529.3,172.8,182.8,734.4,734.4,903.4,955.9,4.75,4.75,22.9,5.3,32,1020.3,7.6,212,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,52929.99999999999,992.402572287669,1837.8729741967145,1837.8729741967145,1837.8729741967145,1837.8729741967145
2023-06-13,09:00:00,1039.0023905201313,149.4395522503553,38.93619577140801,51.06380422859199,10.643742222199648,1,753.0,779.2,565.3,585.0,187.7,194.2,752.2,752.2,996.9,1031.6,5.5,5.5,23.5,4.4,29,1020.0,7.2,252,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,58500.0,1226.0788424089703,1322.491535350311,1322.491535350311,1322.491535350311,1322.491535350311
2023-06-13,10:00:00,1005.6839818760892,171.70043869019017,36.387426441875085,53.61257355812492,11.643597155726289,1,799.0,810.0,598.8,607.0,200.2,203.0,754.1,754.1,1053.1,1067.6,6.0,6.0,23.1,5.5,32,1019.8,10.4,327,0,9,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,55237.0,1376.6853049010513,1369.7347909003072,1369.7347909003072,1369.7347909003072,1369.7347909003072
2023-06-13,11:00:00,1994.1329185068005,194.89727484881257,36.82594235584644,53.17405764415356,12.64345201242888,1,811.0,806.0,606.8,603.1,204.2,202.9,753.4,753.4,1068.1,1061.6,6.15,6.15,23.1,5.5,32,1019.5,14.8,330,0,14,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,51866.6,1419.6431190329831,1955.729973050691,1955.729973050691,1955.729973050691,1955.729973050691
2023-06-13,12:00:00,1432.1611783641767,216.48417400169984,40.14024994788046,49.85975005211954,13.64330679276222,1,788.0,767.4,590.1,574.7,197.9,192.7,751.8,751.8,1041.1,1013.8,5.9,5.9,23.3,5.7,32,1019.1,13.7,343,0,5,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,54596.50000000001,1323.525079189278,1200.541062955577,1200.541062955577,1200.541062955577,1200.541062955577
2023-06-13,13:00:00,893.2166940277652,235.1437409569648,45.61267566915158,44.38732433084842,14.643161497179856,1,729.0,694.5,543.8,518.0,185.2,176.5,740.6,740.6,973.7,927.6,5.3,5.3,22.8,4.8,31,1018.9,12.6,339,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,51800.0,1118.6810954214093,1065.019834649174,1065.019834649174,1065.019834649174,1065.019834649174
2023-06-13,14:00:00,619.2046699855382,251.07231932768377,52.41059410713898,37.58940589286102,15.643016126134532,1,639.0,593.7,468.3,435.1,170.7,158.6,713.3,713.3,870.7,808.9,4.45,4.45,22.4,4.4,31,1018.6,11.2,332,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,43510.0,814.6730201605042,782.3851066476785,782.3851066476785,782.3851066476785,782.3851066476785
2023-06-13,15:00:00,208.6537911261168,265.0602708160631,59.86429512183187,30.135704878168124,16.642870680080797,1,527.0,474.7,370.6,333.9,156.4,140.9,665.2,665.2,739.0,665.7,3.45,3.45,22.6,3.6,29,1018.5,9.4,331,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,33390.0,445.0729168993293,203.1670649013072,203.1670649013072,203.1670649013072,203.1670649013072
2023-06-13,16:00:00,82.56606898306883,277.8920447292584,67.47939468990674,22.520605310093263,17.642725159472963,1,401.0,346.6,260.0,224.7,141.0,121.9,586.8,586.8,587.6,507.8,2.4,2.4,22.2,3.3,29,1018.2,10.4,326,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,22470.0,145.49025505310885,79.26636009581372,79.26636009581372,79.26636009581372,79.26636009581372
2023-06-13,17:00:00,48.59663294876696,290.1898107288994,74.8700996139862,15.129900386013803,18.642579564765065,1,271.0,219.7,151.8,123.1,119.2,96.6,471.7,471.7,426.8,346.0,1.45,1.45,21.5,3.2,30,1018.0,7.2,324,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,12310.0,105.74545245199444,46.53467699007066,46.53467699007066,46.53467699007066,46.53467699007066
2023-06-13,18:00:00,29.6266287520472,302.417438931369,81.70082295488712,8.299177045112891,19.64243389641291,1,152.0,108.6,66.6,47.6,85.4,61.1,329.9,329.9,267.6,191.2,0.7,0.7,20.8,3.5,32,1018.1,5.8,303,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,4760.0,57.52390135797783,31.417060692102844,31.417060692102844,31.417060692102844,31.417060692102844
2023-06-13,19:00:00,19.240500711743906,314.90186604835066,87.65211956683267,2.3478804331673384,20.64228815487156,1,57.0,25.5,15.8,7.1,41.2,18.4,146.9,81.4,120.8,54.1,0.25,0.25,19.3,4.6,38,1018.1,5.0,269,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,710.0,5.818673462294423,18.848745658845832,18.848745658845832,18.848745658845832,18.848745658845832
2023-06-14,01:00:00,16.81447719927774,35.88066634169199,91.18931363000482,-1.189313630004824,2.641412195053696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,7.0,79,1018.4,5.4,210,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.914339560708317,18.914339560708317,18.914339560708317,18.914339560708317
2023-06-14,02:00:00,21.27184042186301,48.67181259489716,86.05746302264836,3.942536977351641,3.6412659539460055,1,14.0,37.6,2.5,6.6,11.5,31.0,34.8,75.8,33.8,91.0,0.05,0.05,10.2,6.5,78,1018.6,5.0,210,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,660.0,22.558675639825392,21.861628430828265,21.861628430828265,21.861628430828265,21.861628430828265
2023-06-14,03:00:00,22.78135031510433,61.05450751472653,79.82133697945056,10.17866302054944,4.641119643297846,1,82.0,119.3,27.3,39.8,54.7,79.5,221.4,225.3,160.9,234.2,0.35,0.35,10.3,6.0,75,1018.7,4.0,222,10,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3980.0,88.73937836117321,23.61394290631957,23.61394290631957,23.61394290631957,23.61394290631957
2023-06-14,04:00:00,24.03206917845,73.25934420552832,72.79586044198548,17.204139558014518,5.64097326356648,1,189.0,237.2,92.4,116.0,96.6,121.3,392.2,392.2,312.3,392.1,0.9,0.9,12.1,6.2,67,1018.6,3.6,218,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,11600.0,143.9229716636729,25.168788650675488,25.168788650675488,25.168788650675488,25.168788650675488
2023-06-14,05:00:00,189.05649356507476,85.65106088582985,65.30277699930028,24.69722300069972,6.640826815209355,1,319.0,373.5,193.4,226.4,125.6,147.1,542.0,542.0,473.1,553.9,1.7,1.7,15.0,5.5,53,1018.8,5.4,285,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,22640.0,180.75059093083823,190.21488112735688,190.21488112735688,190.21488112735688,190.21488112735688
2023-06-14,06:00:00,375.26395034481374,98.73597330276,57.68704915141444,32.312950848585565,7.640680298684189,1,451.0,505.5,307.7,344.8,143.3,160.6,645.2,645.2,632.4,708.7,2.7,2.7,17.3,2.1,36,1018.8,4.3,313,9,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,34480.0,305.543546208168,597.0048428168152,597.0048428168152,597.0048428168152,597.0048428168152
2023-06-14,07:00:00,1344.202501004324,113.18550941693628,50.35801234461093,39.64198765538907,8.640533714448937,1,573.0,622.1,416.1,451.7,156.9,170.4,708.1,708.1,779.2,845.9,3.75,3.75,19.6,2.0,31,1018.9,5.4,319,5,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,45170.0,679.5256590964865,1496.46430021081,1496.46430021081,1496.46430021081,1496.46430021081
2023-06-14,08:00:00,1783.3258606760237,129.81682409494138,43.85353119404191,46.146468805958094,9.640387062961263,1,679.0,718.5,508.3,537.8,170.7,180.7,745.9,745.9,903.6,956.1,4.75,4.75,22.4,6.6,36,1019.1,9.4,337,0,0,0,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,53779.99999999999,1007.3491956390458,1690.9710095998978,1690.9710095998978,1690.9710095998978,1690.9710095998978
2023-06-14,09:00:00,1348.2868713339635,149.34191423076368,38.8987097868076,51.1012902131924,10.64024034468111,1,759.0,785.5,573.6,593.6,185.4,191.9,762.8,762.8,997.1,1031.9,5.5,5.5,22.6,8.3,40,1019.2,12.2,331,8,0,0,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,59360.0,1262.1514597036164,1039.0023905201313,1039.0023905201313,1039.0023905201313,1039.0023905201313
2023-06-14,10:00:00,1592.7151114938624,171.61206550103253,36.33849861196008,53.66150138803992,11.640093560065578,1,801.0,812.1,601.3,609.7,199.7,202.5,756.9,756.9,1053.4,1068.1,6.0,6.0,23.1,8.0,38,1019.0,11.5,329,4,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60970.00000000001,1383.663695834519,1005.6839818760892,1005.6839818760892,1005.6839818760892,1005.6839818760892
2023-06-14,11:00:00,1924.1590695344344,194.82993344521648,36.76691304728954,53.23308695271046,12.63994670957354,1,814.0,809.1,610.7,607.0,203.3,202.1,757.8,757.8,1068.7,1062.2,6.15,6.15,22.9,7.8,38,1018.9,12.6,332,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60700.0,1415.7241471892637,1994.1329185068005,1994.1329185068005,1994.1329185068005,1994.1329185068005
2023-06-14,12:00:00,1430.3999509114262,216.4401137672499,40.07484346403653,49.92515653596347,13.639799793665622,1,789.0,768.4,591.0,575.6,198.0,192.8,752.3,752.3,1041.8,1014.6,5.9,5.9,23.9,6.7,33,1018.6,10.8,336,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,57560.0,1307.2488925569962,1432.1611783641767,1432.1611783641767,1432.1611783641767,1432.1611783641767
2023-06-14,13:00:00,887.0217932495901,235.11660841953253,45.54426081531788,44.45573918468212,14.639652812799618,1,735.0,700.3,551.7,525.6,183.3,174.7,750.6,750.6,974.6,928.6,5.3,5.3,24.5,7.6,34,1018.5,13.3,338,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,52560.0,1118.7657833572252,893.2166940277652,893.2166940277652,893.2166940277652,893.2166940277652
2023-06-14,14:00:00,708.3866404414447,251.0545984840192,52.34108384801554,37.65891615198446,15.639505767435054,1,645.0,599.3,475.9,442.2,169.1,157.1,723.9,723.9,871.7,810.0,4.45,4.45,22.5,6.6,36,1018.1,11.2,337,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,44220.0,821.1378226439392,619.2046699855382,619.2046699855382,619.2046699855382,619.2046699855382
2023-06-14,15:00:00,234.07233505682527,265.0465060155076,59.79458312328677,30.205416876713223,16.639358658033245,1,530.0,477.6,374.0,337.0,156.0,140.6,670.0,670.0,740.2,667.0,3.45,3.45,22.7,7.6,38,1017.8,9.7,326,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,33700.0,446.9186913725876,208.6537911261168,208.6537911261168,208.6537911261168,208.6537911261168
2023-06-14,16:00:00,95.79409152592156,277.8786836185088,67.40995426517398,22.590045734826013,17.63921148505263,1,407.0,351.9,266.6,230.6,140.4,121.4,600.3,600.3,588.9,509.2,2.4,2.4,22.4,6.6,36,1017.5,7.6,325,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,23060.0,144.84021550673856,82.56606898306883,82.56606898306883,82.56606898306883,82.56606898306883
2023-06-14,17:00:00,49.70254550009931,290.17441200971257,74.80135132171256,15.198648678287444,18.63906424895344,1,275.0,223.1,155.7,126.3,119.3,96.8,482.1,482.1,428.2,347.5,1.45,1.45,22.1,8.2,41,1017.4,7.2,327,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,12630.0,105.53079062625145,48.59663294876696,48.59663294876696,48.59663294876696,48.59663294876696
2023-06-14,18:00:00,29.46860421207269,302.398115290583,81.63333366612548,8.366666333874523,19.638916950197103,1,153.0,109.6,67.2,48.1,85.8,61.5,330.9,330.9,269.1,192.8,0.7,0.7,20.7,10.2,51,1017.6,6.5,299,0,0,0,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,4810.0,58.14415705650982,29.6266287520472,29.6266287520472,29.6266287520472,29.6266287520472
2023-06-14,19:00:00,17.766154069045683,314.8770389867732,87.58671060139118,2.413289398608825,20.63876958924375,1,58.0,26.4,16.3,7.4,41.7,19.0,150.2,85.0,122.4,55.7,0.25,0.25,19.4,11.9,62,1017.8,4.3,299,1,0,0,2,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,740.0,6.513477852743321,19.240500711743906,19.240500711743906,19.240500711743906,19.240500711743906
2023-06-15,01:00:00,15.186922990646837,35.81885750337472,91.15901983731428,-1.1590198373142926,2.637884144112612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,8.2,74,1017.7,5.0,141,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.81447719927774,16.81447719927774,16.81447719927774,16.81447719927774
2023-06-15,02:00:00,19.92140059011678,48.60728479584646,86.03365719301908,3.966342806980918,3.637736360696196,1,14.0,37.6,2.4,6.5,11.6,31.1,34.2,74.7,34.1,91.5,0.05,0.05,12.2,7.9,75,1017.9,5.0,130,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,650.0,22.231548059059605,21.27184042186301,21.27184042186301,21.27184042186301,21.27184042186301
2023-06-15,03:00:00,23.5224075390798,60.98755474335384,79.80282276174394,10.197177238256064,4.637588518775578,1,80.0,116.3,25.7,37.4,54.3,78.9,208.1,211.4,161.4,234.5,0.35,0.35,12.5,7.1,70,1017.8,5.4,142,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3740.0,87.01678999455383,22.78135031510433,22.78135031510433,22.78135031510433,22.78135031510433
2023-06-15,04:00:00,23.57522442306778,73.18956541753019,72.78112782562053,17.21887217437947,5.637440618813798,1,182.0,228.4,85.6,107.4,96.4,120.9,363.1,363.1,312.6,392.3,0.9,0.9,14.3,5.1,54,1017.7,6.1,135,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10740.0,142.36681336150104,24.03206917845,24.03206917845,24.03206917845,24.03206917845
2023-06-15,05:00:00,202.023122434651,85.57744857044989,65.29004008580675,24.709959914193245,6.637292661272053,1,306.0,358.2,179.3,209.8,126.7,148.4,502.2,502.2,473.3,554.0,1.7,1.7,17.2,5.1,45,1017.8,5.4,119,0,0,0,10,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,20980.0,179.86702179959588,189.05649356507476,189.05649356507476,189.05649356507476,189.05649356507476
2023-06-16,19:00:00,12.357490315666666,314.81813878298004,87.47423614558198,2.525763854418024,20.631632200874225,1,52.0,24.2,11.9,5.5,40.1,18.7,108.3,63.4,125.0,58.3,0.25,0.25,21.9,6.6,37,1011.3,5.4,353,10,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,550.0,5.667966305966112,17.710287930230393,17.710287930230393,17.710287930230393,17.710287930230393
2023-06-17,04:00:00,26.59162031591159,73.06032459926173,72.76974379188077,17.23025620811923,5.630282278622531,1,176.0,220.8,79.8,100.1,96.2,120.6,338.3,338.3,312.8,392.3,0.9,0.9,17.3,5.2,45,1011.2,9.7,97,3,0,43,100,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10010.0,140.08253952827823,27.418355202839564,27.418355202839564,27.418355202839564,27.418355202839564
2023-06-18,16:00:00,123.709623340316,277.78091696926515,67.18726408855552,22.81273591144448,17.624857552116342,1,390.0,337.7,245.2,212.3,144.8,125.4,547.6,547.6,593.2,513.7,2.45,2.45,25.8,5.9,28,1014.0,24.5,52,4,0,34,18,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21230.0,146.34599429616458,27.353108538248527,27.353108538248527,27.353108538248527,27.353108538248527
2023-06-19,08:00:00,1811.647012877531,129.39232911582823,43.81001989256055,46.18998010743945,9.622437708022115,1,667.0,705.9,491.7,520.3,175.3,185.6,721.2,721.2,903.2,955.9,4.85,4.8,25.2,5.4,28,1015.2,9.4,39,15,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,52029.99999999999,965.0915107517252,1566.1113703403491,1566.1113703403491,1566.1113703403491,1566.1113703403491
2023-06-19,09:00:00,960.7460387241824,148.889883042983,38.81235178014127,51.18764821985873,10.622286358052651,1,751.0,777.4,561.7,581.5,189.3,195.9,746.3,746.3,997.1,1032.2,5.65,5.65,24.7,4.9,28,1015.1,14.0,22,5,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,58150.0,1231.308009925953,1258.585442935443,1258.585442935443,1258.585442935443,1258.585442935443
2023-06-19,10:00:00,2097.254976043213,171.17266121420812,36.19751520819547,53.80248479180453,11.622134998036415,1,804.0,815.4,604.7,613.3,199.3,202.1,760.0,760.0,1054.0,1069.0,6.15,6.15,24.9,4.6,27,1015.0,19.4,28,7,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,61329.99999999999,1397.957144559988,921.904111238092,921.904111238092,921.904111238092,921.904111238092
2023-06-19,11:00:00,1633.9809830339568,194.4574697503544,36.57318141965683,53.42681858034317,12.62198362844886,1,819.0,814.3,616.5,613.0,202.5,201.3,763.4,763.4,1070.0,1063.9,6.3,6.3,25.1,4.3,26,1014.9,19.4,32,9,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,61300.0,1427.5431097411758,572.8315764068383,572.8315764068383,572.8315764068383,572.8315764068383
2023-06-19,12:00:00,1739.4060017136885,216.15753432567695,39.84322886862314,50.15677113137686,13.621832249767031,1,796.0,775.6,599.3,583.9,196.7,191.7,760.5,760.5,1043.9,1017.2,6.05,6.05,26.1,5.1,26,1014.5,19.8,35,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,58390.0,1330.1019967047782,1546.4279492754206,1546.4279492754206,1546.4279492754206,1546.4279492754206
2023-06-19,13:00:00,1376.6277809461128,234.9076569377268,45.29126283863865,44.70873716136135,14.621680862467004,1,736.0,701.7,551.0,525.3,185.0,176.4,746.7,746.7,977.6,932.0,5.45,5.45,26.0,5.0,26,1014.3,19.1,38,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,52529.99999999999,1120.8676996892973,1014.3246234712268,1014.3246234712268,1014.3246234712268,1014.3246234712268
2023-06-19,14:00:00,865.6187431552429,250.8915224460776,52.07816294901079,37.92183705098921,15.621529467023366,1,645.0,599.8,473.9,440.7,171.1,159.1,717.1,717.1,875.6,814.2,4.6,4.6,25.8,3.7,24,1014.2,19.1,40,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,44070.0,815.2499158247243,644.9153061761573,644.9153061761573,644.9153061761573,644.9153061761573
2023-06-19,15:00:00,243.50565700642872,264.90648048881667,59.528663618233466,30.47133638176653,16.621378063914342,1,531.0,479.0,373.6,337.0,157.4,142.0,664.5,664.5,744.7,671.9,3.55,3.55,25.8,3.7,24,1014.2,16.2,35,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,33700.0,444.52721003497,297.20141530811946,297.20141530811946,297.20141530811946,297.20141530811946
2023-06-19,16:00:00,72.61063485648774,277.7457223839201,67.14563797035544,22.85436202964457,17.62122665361513,1,404.0,350.0,261.7,226.7,142.3,123.3,583.5,583.5,594.0,514.6,2.5,2.5,25.4,3.3,24,1013.8,15.1,35,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,22670.0,144.68173079279111,123.709623340316,123.709623340316,123.709623340316,123.709623340316
2023-06-19,17:00:00,44.184124064305415,290.0372071782604,74.54253790903802,15.45746209096198,18.621075236600998,1,274.0,223.1,153.4,124.9,120.6,98.2,468.5,468.5,433.8,353.1,1.5,1.5,25.0,3.0,24,1013.9,12.6,39,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,12490.0,105.6248514532417,53.232353689671584,53.232353689671584,53.232353689671584,53.232353689671584
2023-06-19,18:00:00,25.2606449646883,302.24814713069816,81.38415977140113,8.61584022859887,19.62092381334977,1,155.0,112.0,67.8,49.0,87.2,63.0,327.0,327.0,274.8,198.5,0.75,0.75,24.4,3.1,25,1013.6,9.4,55,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,4900.0,58.57573048654413,34.575749567790766,34.575749567790766,34.575749567790766,34.575749567790766
2023-06-19,19:00:00,17.144219360680566,314.7077337835094,87.35202633837578,2.647973661624222,20.620772384337325,1,61.0,29.2,17.4,8.3,43.6,20.8,157.8,95.7,128.0,61.2,0.25,0.25,23.2,4.6,30,1013.7,8.3,56,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,830.0000000000001,8.083679134319796,14.773118284303573,14.773118284303573,14.773118284303573,14.773118284303573
2023-06-20,01:00:00,14.601951519636696,35.53851311501919,91.10624902817976,-1.106249028179754,2.619863716860948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,3.3,41,1013.8,7.6,137,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.816923665646012,15.816923665646012,15.816923665646012,15.816923665646012
2023-06-20,02:00:00,18.119714081932155,48.32302465232873,86.01008990488758,3.9899100951124176,3.6197122608615246,1,14.0,37.6,2.4,6.4,11.6,31.2,33.8,74.0,34.2,91.9,0.05,0.05,16.4,3.7,43,1013.8,7.9,137,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,640.0,21.403958161069948,18.39282183097743,18.39282183097743,18.39282183097743,18.39282183097743
2023-06-20,03:00:00,25.62496125833366,60.69910167917213,79.80255445610591,10.197445543894094,4.619560802913198,1,80.0,116.1,25.7,37.3,54.3,78.8,207.9,210.9,161.4,234.2,0.35,0.35,17.3,4.9,44,1013.7,7.6,142,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3730.0,84.11724836434641,25.913786534835296,25.913786534835296,25.913786534835296,25.913786534835296
2023-06-20,04:00:00,25.73809217683104,72.89352610723897,72.79730299703047,17.202697002969536,5.619409343493199,1,181.0,227.1,84.7,106.3,96.3,120.8,359.7,359.7,312.0,391.5,0.9,0.9,19.0,6.1,43,1013.7,4.7,156,5,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10630.0,137.8768751779964,27.728448512183878,27.728448512183878,27.728448512183878,27.728448512183878
2023-06-20,05:00:00,175.70798143738162,85.26760620031962,65.31494731091597,24.685052689084028,6.619257883076719,1,303.0,354.7,176.1,206.2,126.9,148.6,493.9,493.9,472.3,552.9,1.75,1.75,19.9,5.9,40,1014.2,5.0,150,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,20620.0,176.9336122035382,190.829185607648,190.829185607648,190.829185607648,190.829185607648
2023-06-20,06:00:00,407.8434709475103,98.32474519744568,57.69886006337844,32.30113993662156,7.619106422142542,1,431.0,483.1,283.8,318.2,147.2,165.0,595.6,595.6,631.3,707.6,2.75,2.75,22.5,5.0,32,1014.1,2.9,110,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,31820.0,282.16827477139617,449.14866227443713,449.14866227443713,449.14866227443713,449.14866227443713
